site,date,hi_pass,lo_pass,Myyu,Myca,Myci,Myvo,Mylu,Pahe,Anpa,Epfu,Lano,Coto,Myth,Tabr,Laci,Euma,year,area
ET1-008,7/8/2024,68,44,0,0,0,0,1,0,0,1,11,0,1,1,0,0,2024,ET1
ET1-008,7/9/2024,22,18,0,0,0,0,2,1,0,0,8,0,0,1,1,0,2024,ET1
ET1-008,7/10/2024,13,13,0,0,0,0,3,0,0,0,3,0,0,0,1,0,2024,ET1
ET1-008,7/11/2024,31,64,0,0,0,0,2,0,0,5,17,0,0,2,0,0,2024,ET1
ET1-008,7/12/2024,39,36,0,0,1,0,4,0,0,0,8,0,0,1,1,0,2024,ET1
ET1-008,7/13/2024,26,38,0,0,0,1,1,0,0,2,16,0,0,3,2,0,2024,ET1
ET1-008,7/14/2024,10,29,0,0,0,0,3,0,0,0,20,0,0,1,1,0,2024,ET1
ET1-020,7/15/2024,24,34,0,0,0,0,1,0,0,0,19,0,0,3,1,0,2024,ET1
ET1-020,7/16/2024,9,6,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2024,ET1
ET1-020,7/17/2024,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-020,7/18/2024,35,23,0,0,0,1,0,0,0,0,4,0,0,1,0,0,2024,ET1
ET1-020,7/19/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-020,7/20/2024,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-020,7/21/2024,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-020,7/22/2024,15,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,ET1
ET1-020,7/23/2024,67,29,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,ET1
ET1-020,7/24/2024,51,21,0,0,0,1,0,0,0,0,5,0,1,0,0,0,2024,ET1
ET1-020,7/25/2024,71,102,0,0,0,0,0,0,0,0,41,0,1,0,0,0,2024,ET1
ET1-020,7/26/2024,40,17,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2024,ET1
ET1-020,7/27/2024,31,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-020,7/28/2024,135,78,0,0,0,0,0,0,0,0,22,0,0,2,1,0,2024,ET1
ET1-020,7/29/2024,104,66,0,0,0,1,1,0,0,0,33,0,0,2,0,0,2024,ET1
ET1-020,7/30/2024,66,49,0,0,0,0,0,0,0,0,19,0,0,1,0,0,2024,ET1
ET1-020,7/31/2024,88,40,0,0,0,3,0,0,0,1,8,0,1,0,0,0,2024,ET1
ET1-020,8/1/2024,46,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,ET1
ET1-020,8/2/2024,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-020,8/3/2024,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-020,8/4/2024,9,12,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2024,ET1
ET1-020,8/5/2024,34,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-020,8/6/2024,37,23,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,ET1
ET1-068,8/7/2024,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-068,8/8/2024,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-068,8/9/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-068,8/10/2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-068,8/11/2024,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-068,8/12/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-068,8/13/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-068,8/14/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-068,8/15/2024,3,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,ET1
ET1-068,8/16/2024,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-068,8/17/2024,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-068,8/18/2024,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-068,8/19/2024,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-068,8/20/2024,7,5,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2024,ET1
ET1-068,8/21/2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-068,8/22/2024,8,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2024,ET1
ET1-068,8/23/2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-068,8/24/2024,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-068,8/25/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-068,8/26/2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-072,8/7/2024,105,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,ET1
ET1-072,8/8/2024,68,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2024,ET1
ET1-072,8/9/2024,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-072,8/10/2024,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-072,8/11/2024,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-072,8/12/2024,41,8,0,0,0,0,0,0,0,0,5,0,0,0,1,0,2024,ET1
ET1-072,8/13/2024,40,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-072,8/14/2024,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-072,8/15/2024,39,11,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2024,ET1
ET1-072,8/16/2024,32,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,ET1
ET1-072,8/17/2024,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-072,8/18/2024,83,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2024,ET1
ET1-072,8/19/2024,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-072,8/20/2024,77,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,ET1
ET1-072,8/21/2024,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-072,8/22/2024,65,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2024,ET1
ET1-072,8/23/2024,65,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,ET1
ET1-072,8/24/2024,106,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-072,8/25/2024,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-072,8/26/2024,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-078,8/7/2024,32,13,0,0,0,0,0,0,0,0,5,0,0,0,3,0,2024,ET1
ET1-078,8/8/2024,33,10,0,0,0,1,0,0,0,0,3,0,0,1,1,0,2024,ET1
ET1-078,8/9/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-078,8/10/2024,14,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,ET1
ET1-078,8/11/2024,92,6,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2024,ET1
ET1-078,8/12/2024,29,6,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2024,ET1
ET1-078,8/13/2024,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-078,8/14/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-078,8/15/2024,34,7,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2024,ET1
ET1-078,8/16/2024,37,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-078,8/18/2024,32,7,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2024,ET1
ET1-078,8/19/2024,28,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-078,8/20/2024,34,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,ET1
ET1-078,8/21/2024,2,6,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2024,ET1
ET1-078,8/22/2024,21,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,ET1
ET1-078,8/23/2024,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-078,8/24/2024,29,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-078,8/25/2024,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-078,8/26/2024,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-079,8/7/2024,69,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-079,8/8/2024,22,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-079,8/9/2024,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-079,8/10/2024,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-079,8/11/2024,32,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2024,ET1
ET1-079,8/12/2024,21,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-079,8/13/2024,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-079,8/14/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-079,8/15/2024,53,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-079,8/16/2024,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-079,8/17/2024,11,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,ET1
ET1-079,8/18/2024,25,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-079,8/19/2024,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-079,8/20/2024,27,8,0,0,0,0,0,1,0,0,4,0,0,0,1,0,2024,ET1
ET1-079,8/21/2024,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,ET1
ET1-079,8/22/2024,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-079,8/23/2024,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-079,8/24/2024,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-079,8/25/2024,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-079,8/26/2024,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-084,7/17/2024,57,6,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,ET1
ET1-084,7/18/2024,56,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2024,ET1
ET1-084,7/19/2024,47,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-084,7/20/2024,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-084,7/21/2024,34,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-084,7/22/2024,77,6,0,0,0,3,0,0,0,1,3,0,0,0,0,0,2024,ET1
ET1-084,7/23/2024,80,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,ET1
ET1-084,7/24/2024,102,19,0,0,0,1,0,0,0,0,8,0,0,0,0,0,2024,ET1
ET1-084,7/25/2024,92,10,0,0,0,1,0,0,0,0,7,0,0,0,0,0,2024,ET1
ET1-084,7/26/2024,113,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-084,7/27/2024,98,8,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2024,ET1
ET1-084,7/28/2024,180,13,0,0,0,1,0,0,0,0,5,0,0,0,0,0,2024,ET1
ET1-084,7/29/2024,178,21,0,0,0,5,0,0,0,0,5,0,0,2,2,0,2024,ET1
ET1-084,7/30/2024,173,8,0,0,0,4,1,0,0,0,3,0,0,0,0,0,2024,ET1
ET1-084,7/31/2024,142,6,0,0,0,6,0,0,0,0,2,0,0,0,0,0,2024,ET1
ET1-084,8/1/2024,130,11,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2024,ET1
ET1-084,8/2/2024,147,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,ET1
ET1-084,8/3/2024,77,11,0,0,0,2,0,0,0,0,4,0,0,0,0,0,2024,ET1
ET1-084,8/4/2024,58,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2024,ET1
ET1-084,8/5/2024,125,7,0,0,0,1,0,0,0,1,2,0,0,0,1,0,2024,ET1
ET1-084,8/6/2024,130,10,0,0,0,5,0,0,0,1,2,0,0,0,1,0,2024,ET1
ET1-086,7/17/2024,40,19,0,0,0,0,0,1,0,0,10,0,0,2,0,0,2024,ET1
ET1-086,7/18/2024,14,25,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2024,ET1
ET1-086,7/19/2024,14,15,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2024,ET1
ET1-086,7/20/2024,33,23,0,0,0,0,1,0,0,0,15,0,0,1,1,0,2024,ET1
ET1-086,7/21/2024,1,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2024,ET1
ET1-086,7/22/2024,4,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2024,ET1
ET1-086,7/23/2024,7,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,ET1
ET1-086,7/24/2024,3,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2024,ET1
ET1-086,7/25/2024,59,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2024,ET1
ET1-086,7/26/2024,48,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2024,ET1
ET1-086,7/27/2024,41,10,0,0,0,1,0,0,0,0,6,0,0,0,0,0,2024,ET1
ET1-086,7/28/2024,5,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2024,ET1
ET1-086,7/29/2024,3,9,0,0,0,0,0,0,0,0,6,0,0,0,1,0,2024,ET1
ET1-086,7/30/2024,21,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2024,ET1
ET1-086,7/31/2024,9,5,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2024,ET1
ET1-086,8/1/2024,61,12,0,0,0,1,0,0,0,0,7,0,0,0,0,0,2024,ET1
ET1-086,8/2/2024,88,13,0,0,0,2,0,0,0,0,10,0,0,0,0,0,2024,ET1
ET1-086,8/3/2024,187,48,0,0,0,3,0,0,1,0,20,0,0,0,0,0,2024,ET1
ET1-086,8/4/2024,15,35,0,0,0,0,0,0,0,0,25,0,0,0,0,0,2024,ET1
ET1-086,8/5/2024,32,13,0,0,0,1,0,0,0,0,8,0,0,1,0,0,2024,ET1
ET1-086,8/6/2024,42,4,0,1,0,1,0,0,0,0,3,0,0,0,0,0,2024,ET1
ET1-086,8/7/2024,10,12,0,0,0,0,0,0,0,0,6,0,0,3,0,0,2024,ET1
ET1-086,8/8/2024,59,12,0,0,0,3,0,0,0,0,6,0,1,2,0,0,2024,ET1
ET1-086,8/9/2024,36,10,0,0,0,1,0,0,0,0,6,0,0,0,1,0,2024,ET1
ET1-086,8/10/2024,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-095,6/3/2024,15,11,0,0,0,0,1,0,0,0,4,0,0,0,1,0,2024,ET1
ET1-095,6/4/2024,7,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,ET1
ET1-095,6/5/2024,15,10,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2024,ET1
ET1-095,6/6/2024,13,8,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2024,ET1
ET1-095,6/7/2024,10,6,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2024,ET1
ET1-095,6/8/2024,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-095,6/9/2024,36,9,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2024,ET1
ET1-095,6/10/2024,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,ET1
ET1-095,6/11/2024,18,12,0,0,0,1,1,0,0,2,0,0,0,1,1,0,2024,ET1
ET1-095,6/12/2024,10,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2024,ET1
ET1-095,6/13/2024,19,17,0,0,0,0,0,0,0,0,4,0,0,1,2,0,2024,ET1
ET1-095,6/14/2024,20,13,0,0,0,1,0,0,0,0,3,0,0,1,0,0,2024,ET1
ET1-095,6/15/2024,22,17,0,0,0,0,1,0,0,0,3,0,0,1,0,0,2024,ET1
ET1-095,6/16/2024,29,16,0,0,0,1,0,0,0,0,8,0,0,2,0,0,2024,ET1
ET1-095,6/17/2024,21,34,0,0,0,1,0,0,0,0,15,0,0,0,1,0,2024,ET1
ET1-095,6/18/2024,19,8,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2024,ET1
ET1-095,6/19/2024,5,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-095,6/20/2024,6,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,ET1
ET1-095,6/21/2024,3,11,0,0,0,0,0,0,0,0,6,0,0,1,0,0,2024,ET1
ET1-095,6/22/2024,8,11,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2024,ET1
ET1-095,6/23/2024,20,14,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2024,ET1
ET1-097,6/3/2024,202,7,0,0,0,0,23,0,0,0,3,0,1,0,0,0,2024,ET1
ET1-097,6/4/2024,37,6,0,0,0,0,2,0,1,0,3,0,0,0,0,0,2024,ET1
ET1-097,6/5/2024,223,11,0,0,0,1,22,0,0,0,3,0,0,0,0,0,2024,ET1
ET1-097,6/6/2024,16,6,0,0,0,0,1,0,0,0,2,0,0,0,1,0,2024,ET1
ET1-097,6/7/2024,22,7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,ET1
ET1-097,6/8/2024,9,3,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-097,6/9/2024,18,12,0,0,0,0,2,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-097,6/10/2024,19,13,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2024,ET1
ET1-097,6/11/2024,38,20,0,0,0,0,2,0,0,1,3,0,0,1,0,0,2024,ET1
ET1-097,6/12/2024,31,23,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2024,ET1
ET1-097,6/13/2024,64,30,0,0,0,0,4,0,0,2,3,0,0,1,1,0,2024,ET1
ET1-097,6/14/2024,27,18,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2024,ET1
ET1-097,6/15/2024,25,17,0,0,0,1,1,0,0,1,2,0,0,1,0,0,2024,ET1
ET1-097,6/16/2024,67,23,0,0,0,1,2,0,0,0,7,0,0,0,0,0,2024,ET1
ET1-097,6/17/2024,31,32,0,0,0,0,1,0,0,2,6,0,3,1,1,0,2024,ET1
ET1-097,6/18/2024,29,14,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,ET1
ET1-097,6/19/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-097,6/20/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-097,6/21/2024,10,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2024,ET1
ET1-097,6/22/2024,11,7,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2024,ET1
ET1-097,6/23/2024,32,9,0,0,0,0,1,0,0,0,3,0,0,1,1,0,2024,ET1
ET1-137,7/16/2024,263,20,0,0,0,1,13,0,0,0,0,0,0,1,0,0,2024,ET1
ET1-137,7/17/2024,214,26,0,0,0,0,6,0,0,0,5,0,1,1,0,0,2024,ET1
ET1-137,7/18/2024,172,7,0,0,0,0,8,0,0,0,2,0,0,1,0,0,2024,ET1
ET1-137,7/19/2024,216,6,0,0,1,0,12,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-137,7/20/2024,229,38,0,0,0,2,7,0,0,0,11,0,0,3,0,0,2024,ET1
ET1-137,7/21/2024,70,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-137,7/22/2024,116,15,0,0,0,0,6,0,0,0,2,0,0,2,0,0,2024,ET1
ET1-137,7/23/2024,97,9,0,0,0,3,5,0,0,0,2,0,0,0,0,0,2024,ET1
ET1-137,7/24/2024,95,14,0,0,0,1,2,0,0,0,5,0,1,1,0,0,2024,ET1
ET1-137,7/25/2024,98,4,0,0,0,1,12,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-137,7/26/2024,84,13,0,0,0,0,3,0,0,0,0,0,1,2,1,0,2024,ET1
ET1-137,7/27/2024,185,23,0,0,0,1,6,0,1,0,8,0,1,0,0,0,2024,ET1
ET1-137,7/28/2024,66,7,0,0,0,1,1,0,0,0,3,0,0,1,0,0,2024,ET1
ET1-137,7/29/2024,258,48,0,0,0,2,17,0,0,0,18,0,0,11,0,0,2024,ET1
ET1-137,7/30/2024,222,57,0,0,0,4,6,0,0,0,25,0,0,4,0,0,2024,ET1
ET1-137,7/31/2024,89,17,0,0,0,3,5,0,0,0,9,0,0,4,0,0,2024,ET1
ET1-137,8/1/2024,176,31,0,0,0,2,9,0,1,0,15,0,0,1,0,0,2024,ET1
ET1-137,8/2/2024,164,21,0,0,0,1,9,0,0,1,4,0,0,1,0,0,2024,ET1
ET1-137,8/3/2024,193,35,0,0,0,1,4,0,0,0,10,0,0,2,0,0,2024,ET1
ET1-137,8/4/2024,162,13,0,0,0,2,4,0,0,1,2,0,0,2,0,0,2024,ET1
ET1-039,7/16/2024,44,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-039,7/17/2024,63,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-039,7/18/2024,20,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-039,7/19/2024,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-039,7/20/2024,58,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-039,7/21/2024,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-039,7/22/2024,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-039,7/23/2024,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-039,7/24/2024,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-039,7/25/2024,46,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-039,7/26/2024,69,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-039,7/27/2024,60,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-039,7/28/2024,23,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-039,7/29/2024,28,6,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,ET1
ET1-039,7/30/2024,28,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET1-039,7/31/2024,13,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,ET1
ET1-039,8/1/2024,58,7,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2024,ET1
ET1-039,8/2/2024,70,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,ET1
ET1-039,8/3/2024,60,5,0,1,0,2,0,0,0,0,2,0,0,0,0,0,2024,ET1
ET1-039,8/4/2024,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,ET1
ET2-007,8/7/2024,31,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,ET2
ET2-007,8/8/2024,29,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2024,ET2
ET2-007,8/9/2024,39,10,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2024,ET2
ET2-007,8/10/2024,27,3,0,1,0,1,0,0,1,0,2,0,0,0,0,0,2024,ET2
ET2-007,8/11/2024,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET2
ET2-007,8/12/2024,28,17,0,0,0,2,0,0,0,0,10,0,0,0,0,0,2024,ET2
ET2-007,8/13/2024,14,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2024,ET2
ET2-007,8/14/2024,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,ET2
ET2-007,8/15/2024,23,22,0,0,0,1,0,0,0,0,11,0,1,0,0,0,2024,ET2
ET2-014,8/7/2024,43,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,ET2
ET2-014,8/8/2024,45,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2024,ET2
ET2-014,8/9/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET2
ET2-014,8/10/2024,35,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,2024,ET2
ET2-014,8/11/2024,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET2
ET2-014,8/12/2024,46,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2024,ET2
ET2-014,8/13/2024,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2024,ET2
ET2-014,8/15/2024,59,5,0,0,0,2,0,0,0,0,1,0,0,0,1,0,2024,ET2
ET2-014,8/16/2024,105,53,0,0,0,1,0,0,0,0,36,0,0,2,0,0,2024,ET2
ET2-014,8/17/2024,63,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2024,ET2
ET2-014,8/18/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET2
ET2-014,8/19/2024,60,10,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2024,ET2
ET2-014,8/20/2024,50,8,0,0,0,4,0,0,0,0,2,0,0,0,0,0,2024,ET2
ET2-014,8/21/2024,26,4,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2024,ET2
ET2-014,8/22/2024,38,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,ET2
ET2-014,8/23/2024,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,ET2
ET2-014,8/24/2024,47,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2024,ET2
ET2-014,8/25/2024,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,ET2
ET2-021,8/5/2024,106,16,0,0,0,2,0,0,0,0,1,0,2,0,0,0,2024,ET2
ET2-021,8/6/2024,71,17,0,0,0,1,0,0,0,0,5,0,0,0,0,0,2024,ET2
ET2-022,7/16/2024,39,15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,ET2
